text,label,template_id
Your Swiggy order OD7601965912 has been shipped via Delhivery. Track: bit.ly/beFrIU,Delivery,Delivery_0
  PhonePe: 398271 is your login OTP. It expires in 2 minutes.,OTP,OTP_6
265296 is your OTP for ICICI Bank login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
Rs.21282 debited from A/c XX9992 on 09-05-26 to Arjun. Avl Bal: Rs.456145. -ICICI Bank,Bank,Bank_0
<#> 847638 is ur SBI code. Valid 30 min. hA8sk2Lqp3,OTP,OTP_13
EMI of INR 76367 due on 24-06-26 for loan A/c XX2605. Pay now to avoid charges. -ICICI Bank,Bank,Bank_4
"Bro send me Rs.4025 on gpay, will return by 06 Jul",Personal,Hard_5
Your order OD4803478607 from Zomato is arriving tomorrow. Keep Rs.3122 ready for COD.,Delivery,Delivery_3
Enter 430620 to verify your mobile number for Flipkart.,OTP,OTP_10
"Hey, my new number is 08073394353. Save it! Meet at 8?",Personal,Hard_4
Flight fares dropped! BOM-MAA from Rs.1337. Book on ixigo before midnight.,Promo,Promo_16
Hungry? Get 60% off up to Rs.270 on your next 3 orders. Code: EAT43. -Zomato STOP to opt out,Promo,Promo_12
Work from home! Earn Rs.192642/month. Join: bit.ly/faVlDk,Spam,Hard_14
UPI payment of Rs.345 to Bhavika successful. UPI Ref: 818936271495. -Axis Bank,Bank,Bank_6
Ur credit card XX1990 statement is ready. Total due: Rs.58570. Min due: Rs.2452. -BOB,Bank,Bank_5
enter 485392 to verify your mobile number for meesho.,OTP,OTP_10
ICICI Bank: 287830 is your login OTP It expires in 5 minutes,OTP,OTP_6
Your FD of Rs.81910 matures on 06-04-26. Renew or withdraw via netbanking. -BOB,Bank,Bank_14
Out for delivery: Your Zomato package OD2299748825 will arrive today by 9 PM. -BlueDart,Delivery,Delivery_1
"Your BOB health insurance renewal is due 02 Jul. Renew online, save 80% on premium.",Promo,Promo_24
ALERT: Rs.10914 withdrawn from ATM using card XX8551 on 26-01-26. Bal: Rs.169107. -BOB,Bank,Bank_3
Use code 7232 at checkout for 10% off at Myntra!,Promo,Hard_0
Hungry? Get 10% off up to Rs.1176 on ur next 3 orders. Code: EAT47. -Swiggy,Promo,Promo_12
Auto-pay of Rs.55081 to Chandresh is scheduled on 20-03-26 from A/c XX7967. Ensure sufficient balance.,Bank,Bank_13
  Congratulations! You won Rs.1312688 in lucky draw. Claim: bit.ly/xdVWuJ,Spam,Hard_12
Cheque no. 654198951596 for Rs.73659 has been cleared from A/c XX2098. -ICICI Bank,Bank,Bank_8
Enter 567104 to verify your mobile number for Kotak.,OTP,OTP_10
Weekend special at Swiggy! Min 20% off on everything. Don't miss out: bit.ly/matIrm,Promo,Promo_6
Delivery  attempt failed for order OD7402076513. We will retry tomorrow. -XpressBees,Delivery,Delivery_5
Order OD2383441358 packed and ready! Expected dispatch by 03 Jul. -Swiggy,Delivery,Delivery_8
UPI PAYMENT OF RS.36037 TO CHARAN SUCCESSFUL. UPI REF: 274928409902. -BOB,Bank,Bank_6
Delivered! Your Myntra order OD4363878678 was delivered on 01 Jul. Rate your experience: bit.ly/ahjVQP,Delivery,Delivery_2
Ur A/c XX1391 is debited with Rs.66348 on 10-02-26. Info: UPI-Keya. Bal: Rs.431870,Bank,Bank_2
BigBasket  Big Billion Days! Up to 70% off + extra 10% with ICICI Bank cards. Hurry!,Promo,Promo_1
Data exhausted? Get 2GB extra with Rs.1129 booster pack. Dial *121# or visit app.,Promo,Promo_11
Your FD of Rs.17962 matures on 11-01-26. Renew or withdraw via netbanking. -HDFC Bank,Bank,Bank_14
Dear customer ur Kotak account will be blocked! Update KYC now: bit.ly/IfaTnD,Spam,Hard_11
Ur OTP is 616429. Use it to verify ur Hotstar account. Expires in 2 min.,OTP,OTP_1
G-95079 is your Google verification code.,OTP,OTP_12
Dear customer ur BOB account will be blocked! Update KYC now: bit.ly/LScjhO,Spam,Hard_11
dear customer ur kotak account will be blocked! update kyc now: bit.ly/uvgjla,Spam,Hard_11
your otp is 738979. use it to verify your bob account. expires in 2 min.,OTP,OTP_1
MEGA SALE! Get 60% OFF on all products at Amazon. Shop now: bit.ly/NnixAK T&C apply.,Promo,Promo_0
Rs.701 cashback credited to your PhonePe wallet. Use on your next order. T&C apply,Promo,Promo_21
Interest of Rs.1964 credited to your FD A/c XX6200. -BOB,Bank,Bank_9
573703 is your verification code for SBI. Never share your OTP.,OTP,OTP_3
Recharge with Rs.284 & get 30% extra talktime. Offer valid today only!,Promo,Promo_5
Order OD5023861165 packed and ready! Expected dispatch by 02 Jul. -BigBasket,Delivery,Delivery_8
Coupon 4507 gives you free delivery on orders above Rs.503. -BigBasket,Promo,Hard_1
  You have 3641 reward points expiring on 04 Jul. Redeem on Amazon.,Promo,Promo_20
USE CODE 7640 AT CHECKOUT FOR 25% OFF AT SWIGGY!,Promo,Hard_0
KYC update pending for A/c XX5517. Please visit your nearest BOB branch by 08-06-26 to avoid restrictions.,Bank,Bank_12
confirmation code 631982 for flipkart. keep it private.,OTP,OTP_11
Auto-pay of Rs.46792 to Ekiya is scheduled on 26-01-26 from A/c XX2190. Ensure sufficient balance.,Bank,Bank_13
  420964 is your OTP for Hotstar login. Valid for 2 minutes. Do not share with anyone.,OTP,OTP_0
G-459451 is your Google verification code.,OTP,OTP_12
OTP: 158582 for txn of Rs.33724 at Axis Bank. Do not share. -SBI,OTP,OTP_2
Dear customer ur Kotak account will be blocked! Update KYC now: bit.ly/wjxXhK,Spam,Hard_11
Out for delivery: Your Meesho package OD5903559248 will arrive today by 6 PM. -Delhivery,Delivery,Delivery_1
Your FD of Rs.49303 matures on 19-02-26 Renew or withdraw via netbanking -PNB,Bank,Bank_14
Zomato: Your cart misses you! Complete purchase now & get 10% off. bit.ly/JwdJhg,Promo,Promo_4
Confirmation code 47010 for HDFC Bank. Keep it private.,OTP,OTP_11
Zomato: Your cart misses you! Complete purchase now & get 70% off. bit.ly/gcCIfB,Promo,Promo_4
OTP for delivery of order OD2964537340 is 9445. Share only with the delivery agent. -DTDC,Delivery,Delivery_9
Salary of Rs.57691 credited to A/c XX5790. Avl Bal: Rs.407593. -SBI,Bank,Bank_7
357935 is your verification code for netflix. never share your otp.,OTP,OTP_3
590634 is your uber security code. anyone asking for it is a scammer.,OTP,OTP_9
Items in your order history are back in stock at Amazon. Prices start Rs.1369. -TM,Promo,Promo_23
Ur one time password is 567494 for PNB. Please do not share it.,OTP,OTP_5
Pay Rs.3199 on delivery for order OD893987631 -XpressBees,Delivery,Hard_10
EMI of Rs.29388 due on 03-07-26 for loan A/c XX8375. Pay now to avoid charges. -Axis Bank,Bank,Bank_4
Rs.88737 credited to A/c XX7945 on 24-06-26. Avl Bal: Rs.162888. -HDFC Bank,Bank,Bank_1
G-621815 is your Google verification code.,OTP,OTP_12
"Hi Upasna, unlock Rs.1077 off your first order at Swiggy with code NEW20.",Promo,Promo_7
<#> 91462 is ur BOB code. Valid 5 min. hA8sk2Lqp3,OTP,OTP_13
Work from home! Earn INR 742612/month. Join: bit.ly/aJgWLU,Spam,Hard_14
Your A/c XX8815 is debited with Rs.59781 on 12-01-26 Info: UPI-Nilima Bal: Rs.398898,Bank,Bank_2
Your  Uber code: 4848,OTP,Hard_8
"Never share ur OTP, PIN or CVV. PNB never asks for these. Stay safe.",Bank,Hard_3
Missed our shows? Come back to Hotstar at 50% off for 3 months. Resubscribe: bit.ly/hhNvwa,Promo,Promo_19
g-569397 is your google verification code.,OTP,OTP_12
Hungry?  Get 50% off up to Rs.800 on your next 3 orders. Code: EAT12. -Zomato,Promo,Promo_12
361298 is ur verification code for IRCTC. Never share ur OTP.,OTP,OTP_3
ZOMATO: FREE DELIVERY ALL WEEKEND! ORDER YOUR FAVOURITES NOW.,Promo,Promo_13
Meesho: 605647 is your login OTP. It expires in 15 minutes.,OTP,OTP_6
Your one time password is 673793 for SBI. Please do not share it.,OTP,OTP_5
225000 is ur ICICI Bank security code. Anyone asking for it is a scammer.,OTP,OTP_9
WEEKEND SPECIAL AT BIGBASKET! MIN 60% OFF ON EVERYTHING. DON'T MISS OUT: BIT.LY/XKVOIO,Promo,Promo_6
irctc: special trains added for festive season. book early & save up to 30%.,Promo,Promo_17
OUT FOR DELIVERY: YOUR SWIGGY PACKAGE OD2840248498 WILL ARRIVE TODAY BY 3 PM. -DELHIVERY,Delivery,Delivery_1
472855 - USE THIS CODE TO SIGN IN TO HOTSTAR. NEVER SHARE IT WITH ANYONE.,OTP,OTP_7
Work from home! Earn Rs.809755/month. Join: bit.ly/sqttmz,Spam,Hard_14
"Bro send me Rs.3915 on gpay, will return by 05 Jul",Personal,Hard_5
Tap to verify: 262484 This code expires shortly,OTP,Hard_9
OTP for delivery of order OD8004455577 is 7611 Share only with the delivery agent -XpressBees,Delivery,Delivery_9
Ur credit card XX7840 statement is ready. Total due: Rs.71281. Min due: Rs.1111. -ICICI Bank,Bank,Bank_5
Zomato Big Billion Days! Up to 10% off + extra 10% with SBI cards. Hurry!,Promo,Promo_1
EMI OF RS.61071 DUE ON 16-04-26 FOR LOAN A/C XX2005. PAY NOW TO AVOID CHARGES. -SBI,Bank,Bank_4
enter 474488 to verify your mobile number for pnb.,OTP,OTP_10
214566 is your OTP for Swiggy login. Valid for 5 minutes. Do not share with anyone.,OTP,OTP_0
OTP FOR DELIVERY OF ORDER OD5047734534 IS 4857. SHARE ONLY WITH THE DELIVERY AGENT. -DELHIVERY,Delivery,Delivery_9
931294 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
  Your FD of Rs.6740 matures on 21-06-26. Renew or withdraw via netbanking. -HDFC Bank,Bank,Bank_14
Congratulations! You won INR 406054 in lucky draw. Claim: bit.ly/dewdkH,Spam,Hard_12
926128 - USE THIS CODE TO SIGN IN TO KOTAK. NEVER SHARE IT WITH ANYONE.,OTP,OTP_7
delivery attempt failed for order od6469854890. we will retry tomorrow. -delhivery,Delivery,Delivery_5
OTP: 914853 for txn of Rs.30822 at Uber. Do not share. -Axis Bank,OTP,OTP_2
auto-pay of rs.25137 to warinder is scheduled on 12-02-26 from a/c xx9892. ensure sufficient balance.,Bank,Bank_13
Your PNB debit card XX7562 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock. -TM,Bank,Bank_11
Rs.27767 debited from A/c XX7574 on 27-05-26 to Chanakya. Avl Bal: Rs.39006. -ICICI Bank,Bank,Bank_0
Beware of fraud calls asking for card details. PNB officials never ask for PIN or CVV.,Bank,Bank_15
Zomato:  Free delivery all weekend! Order your favourites now.,Promo,Promo_13
EMI  of Rs.29030 due on 25-05-26 for loan A/c XX2558. Pay now to avoid charges. -Axis Bank,Bank,Bank_4
Cheque no. 849368386279 for Rs.67341 has been cleared from A/c XX1429. -HDFC Bank,Bank,Bank_8
U have 4658 reward points expiring on 04 Jul. Redeem on Amazon.,Promo,Promo_20
Interest of Rs.90390 credited to your FD A/c XX8218. -Kotak,Bank,Bank_9
  You have 2149 reward points expiring on 01 Jul. Redeem on BigBasket.,Promo,Promo_20
IRCTC: Special trains added for festive season. Book early & save up to 20%.,Promo,Promo_17
OTP: 463507 for txn of Rs.35453 at Paytm. Do not share. -PNB,OTP,OTP_2
Your Amazon order OD8178849002 has been shipped via DTDC. Track: bit.ly/umXvSH,Delivery,Delivery_0
Tap to verify: 619778 This code expires shortly,OTP,Hard_9
957167 - use this to sign in. Never share this code with anyone. T&C apply,OTP,Hard_7
You have 2181 reward points expiring on 01 Jul. Redeem on BigBasket.,Promo,Promo_20
"class shifted to room 6555, come fast",Personal,Hard_6
Rs.429  cashback credited to your Paytm wallet. Use on your next order.,Promo,Promo_21
auto-pay of rs.814 to idika is scheduled on 05-02-26 from a/c xx5716. ensure sufficient balance.,Bank,Bank_13
YOUR BIGBASKET CODE: 63713,OTP,OTP_8
OTP-based login was enabled for your A/c XX2092. Call Axis Bank if this wasn't you.,Bank,Hard_2
Last day! BigBasket clearance sale ends tonight. Up to 50% off sitewide.,Promo,Promo_8
BlueDart: Shipment OD2091041343 reached your city hub. Expected delivery: 03 Jul.,Delivery,Delivery_4
Your  return pickup for order OD8884839300 is scheduled on 02 Jul. Keep the item ready. -Myntra,Delivery,Delivery_7
Auto-pay of Rs.87784 to Neelima is scheduled on 17-01-26 from A/c XX4887. Ensure sufficient balance. STOP to opt out,Bank,Bank_13
Your  Uber code: 8579,OTP,Hard_8
UPI payment of INR 1628 to Isaac successful. UPI Ref: 503639275034. -PNB,Bank,Bank_6
"  Never share your OTP, PIN or CVV. PNB never asks for these. Stay safe.",Bank,Hard_3
rs.5407 credited to a/c xx4442 on 18-02-26. avl bal: rs.337134. -hdfc bank,Bank,Bank_1
705997 IS YOUR OLA SECURITY CODE. ANYONE ASKING FOR IT IS A SCAMMER.,OTP,OTP_9
Pre-approved!  Get a PNB credit card with Rs.51546 limit. Zero joining fee. Apply: bit.ly/QVvFdx,Promo,Promo_14
OTP-based login was enabled for your A/c XX6293. Call Axis Bank if this wasn't you. -TM,Bank,Hard_2
Rs.12112 debited from A/c XX4232 on 27-01-26 to Kashvi. Avl Bal: Rs.69751. -SBI,Bank,Bank_0
Recharge with INR 526 & get 60% extra talktime. Offer valid today only!,Promo,Promo_5
Myntra Big Billion Days! Up to 10% off + extra 10% with Kotak cards. Hurry!,Promo,Promo_1
Your return pickup for order OD6661333510 is scheduled on 02 Jul. Keep the item ready. -Meesho,Delivery,Delivery_7
"Never share your OTP, PIN or CVV. HDFC Bank never asks for these. Stay safe. T&C apply",Bank,Hard_3
Your one time password is 508045 for BOB. Please do not share it.,OTP,OTP_5
  Your order OD7505098245 from Flipkart is arriving tomorrow. Keep Rs.2822 ready for COD.,Delivery,Delivery_3
Weekend  special at Flipkart! Min 60% off on everything. Don't miss out: bit.ly/kMCjNb,Promo,Promo_6
ALERT: Rs.44756 withdrawn from ATM using card XX8612 on 24-01-26. Bal: Rs.90660. -HDFC Bank,Bank,Bank_3
You have 2154 reward points expiring on 02 Jul. Redeem on Zomato.,Promo,Promo_20
Pre-approved! Get a SBI credit card with Rs.420805 limit. Zero joining fee. Apply: bit.ly/kQlmhf T&C apply,Promo,Promo_14
  Pre-approved! Get a SBI credit card with Rs.387158 limit. Zero joining fee. Apply: bit.ly/YDUoFO,Promo,Promo_14
Enter 666281 to verify your mobile number for Uber.,OTP,OTP_10
"Hey,  my new number is 00965380946. Save it! Meet at tonight?",Personal,Hard_4
ENTER 490624 TO VERIFY YOUR MOBILE NUMBER FOR PAYTM.,OTP,OTP_10
  Beware of fraud calls asking for card details. ICICI Bank officials never ask for PIN or CVV.,Bank,Bank_15
Flipkart: 376142 is your login OTP. It expires in 10 minutes.,OTP,OTP_6
896889  is your verification code for ICICI Bank. Never share your OTP.,OTP,OTP_3
Out  for delivery: Your Swiggy package OD8252118381 will arrive today by 3 PM. -BlueDart,Delivery,Delivery_1
Your Swiggy membership expires soon Renew now & save 80%: bitly/WCSyIB,Promo,Promo_9
EMI of Rs.61022 due on 05-01-26 for loan A/c XX8801. Pay now to avoid charges. -Kotak -TM,Bank,Bank_4
Pre-approved! Get a ICICI Bank credit card with Rs.449138 limit. Zero joining fee. Apply: bit.ly/CSUgVf,Promo,Promo_14
"Hi Ridhi, unlock INR 182 off your first order at BigBasket with code NEW61.",Promo,Promo_7
Your SonyLIV plan renews on 04 Jul at Rs.1894 Upgrade to 4K for Rs.532/month,Promo,Promo_18
YOUR MYNTRA ORDER OD1065078448 HAS BEEN SHIPPED VIA DELHIVERY. TRACK: BIT.LY/AEHOIT,Delivery,Delivery_0
Interest of Rs.17990 credited to your FD A/c XX7689. -Axis Bank,Bank,Bank_9
  Out for delivery: Your Flipkart package OD6342200523 will arrive today by 12 PM. -XpressBees,Delivery,Delivery_1
Work from home! Earn Rs.87892/month. Join: bit.ly/XlqFYG,Spam,Hard_14
Rs.72620  debited from A/c XX8508 on 11-03-26 to Brijesh. Avl Bal: Rs.245721. -SBI,Bank,Bank_0
Delivery attempt failed for order OD1584574767. We will retry tomorrow. -Delhivery,Delivery,Delivery_5
"Class shifted to room 8246, come fast",Personal,Hard_6
Loved your recent Meesho order? Reorder in 1 tap and get 30% off today.,Promo,Promo_22
<#> 711744 is your HDFC Bank code. Valid 10 min. hA8sk2Lqp3,OTP,OTP_13
401124  is your OTP for Flipkart login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
Swiggy Big Billion Days! Up to 30% off + extra 10% with HDFC Bank cards. Hurry!,Promo,Promo_1
Swiggy:  Free delivery all weekend! Order your favourites now.,Promo,Promo_13
Work from home! Earn Rs.135735/month. Join: bit.ly/iJYAeR,Spam,Hard_14
Out for delivery: Your Meesho package OD8181984952 will arrive today by 6 PM. -Ekart,Delivery,Delivery_1
"Hi Jeremiah, unlock Rs.871 off your first order at Amazon with code NEW25.",Promo,Promo_7
Ur SonyLIV plan renews on 04 Jul at Rs.1975. Upgrade to 4K for Rs.452/month.,Promo,Promo_18
EMI of INR 9500 due on 12-03-26 for loan A/c XX7732. Pay now to avoid charges. -Kotak,Bank,Bank_4
  You have 3983 reward points expiring on 05 Jul. Redeem on Swiggy.,Promo,Promo_20
Ekart: Shipment OD5559292669 reached your city hub. Expected delivery: 05 Jul.,Delivery,Delivery_4
  Convert your PNB card purchase of Rs.1718 into easy EMIs at 0% interest. Reply YES.,Promo,Promo_15
Your order OD7294091321 from Zomato is arriving tomorrow. Keep Rs.2359 ready for COD.,Delivery,Delivery_3
Last day! Meesho clearance sale ends tonight. Up to 10% off sitewide.,Promo,Promo_8
G-770728 IS YOUR GOOGLE VERIFICATION CODE.,OTP,OTP_12
"Hey, my new number is 6837406009. Save it! Meet at 8?",Personal,Hard_4
BlueDart: Shipment OD8414083254 reached ur city hub. Expected delivery: 05 Jul.,Delivery,Delivery_4
your pnb debit card xx7705 has been blocked due to suspicious activity. visit branch or call 1800-xxx to unblock.,Bank,Bank_11
Your Zomato membership expires soon Renew now & save 40%: bitly/ZVHjOd,Promo,Promo_9
Use code 3071 at checkout for 50% off at Zomato!,Promo,Hard_0
OTP-based login was enabled for your A/c XX5412. Call HDFC Bank if this wasn't you.,Bank,Hard_2
Loved your recent Myntra order? Reorder in 1 tap and get 80% off today.,Promo,Promo_22
congratulations! you won rs.257619 in lucky draw. claim: bit.ly/jmiryw,Spam,Hard_12
Your  return pickup for order OD6076771875 is scheduled on 04 Jul. Keep the item ready. -Myntra,Delivery,Delivery_7
Swiggy: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
Loved ur recent Flipkart order? Reorder in 1 tap and get 10% off today.,Promo,Promo_22
Weekend special at Flipkart! Min 80% off on everything. Don't miss out: bit.ly/kcCWAg T&C apply,Promo,Promo_6
354739 is your Meesho security code. Anyone asking for it is a scammer.,OTP,OTP_9
Your Kotak debit card XX7949 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock. STOP to opt out,Bank,Bank_11
Flat  Rs.256 cashback on your next order at Flipkart. Use code SAVE96. Valid till 04 Jul.,Promo,Promo_2
EMI of Rs.35168 due on 03-04-26 for loan A/c XX8918. Pay now to avoid charges. -HDFC Bank,Bank,Bank_4
Coupon  9222 gives you free delivery on orders above Rs.1538. -Flipkart,Promo,Hard_1
YOUR SONYLIV PLAN RENEWS ON 04 JUL AT RS.722. UPGRADE TO 4K FOR RS.243/MONTH.,Promo,Promo_18
  Work from home! Earn Rs.1198201/month. Join: bit.ly/olcsRq,Spam,Hard_14
Pay Rs.3535 on delivery for order OD188572632. -XpressBees,Delivery,Hard_10
Convert your PNB card purchase of INR 1119 into easy EMIs at 0% interest. Reply YES.,Promo,Promo_15
